2003-01-01,2290
2003-01-02,2520
2003-01-03,3940
2003-01-04,3720
2003-01-05,3650
2003-01-06,3540
2003-01-07,4250
2003-01-08,3220
2003-01-09,3750
2003-01-10,3100
2003-01-11,1630
2003-01-12,3150
2003-01-13,2800
2003-01-14,3080
2003-01-15,2980
2003-01-16,2830
2003-01-17,2420
2003-01-18,3040
2003-01-19,2370
2003-01-20,2880
2003-01-21,2450
2003-01-22,2990
2003-01-23,2450
2003-01-24,2990
2003-01-25,2960
2003-01-26,2640
2003-01-27,2620
2003-01-28,1930
2003-01-29,811
2003-01-30,1280
2003-01-31,1920
2003-02-01,1530
2003-02-02,1410
2003-02-03,1920
2003-02-04,3170
2003-02-05,3180
2003-02-06,3600
2003-02-07,2630
2003-02-08,2860
2003-02-09,2770
2003-02-10,2670
2003-02-11,1750
2003-02-12,1480
2003-02-13,1510
2003-02-14,1380
2003-02-15,1060
2003-02-16,1790
2003-02-17,1520
2003-02-18,1580
2003-02-19,1480
2003-02-20,1050
2003-02-21,1580
2003-02-22,1090
2003-02-23,1410
2003-02-24,1640
2003-02-25,1650
2003-02-26,1490
2003-02-27,1590
2003-02-28,1650
2003-03-01,1200
2003-03-02,1450
2003-03-03,1310
2003-03-04,1440
2003-03-05,1570
2003-03-06,1600
2003-03-07,2330
2003-03-08,1920
2003-03-09,3110
2003-03-10,2620
2003-03-11,2600
2003-03-12,2000
2003-03-13,1570
2003-03-14,1710
2003-03-15,1870
2003-03-16,2650
2003-03-17,3060
2003-03-18,2140
2003-03-19,1640
2003-03-20,3730
2003-03-21,3920
2003-03-22,5990
2003-03-23,5980
2003-03-24,5500
2003-03-25,4810
2003-03-26,4040
2003-03-27,3290
2003-03-28,4550
2003-03-29,4850
2003-03-30,4180
2003-03-31,4470
2003-04-01,3890
2003-04-02,2820
2003-04-03,3040
2003-04-04,3870
2003-04-05,4210
2003-04-06,4160
2003-04-07,3460
2003-04-08,3920
2003-04-09,4690
2003-04-10,4340
2003-04-11,4360
2003-04-12,4570
2003-04-13,4380
2003-04-14,3390
2003-04-15,3200
2003-04-16,4420
2003-04-17,5700
2003-04-18,4810
2003-04-19,4390
2003-04-20,5230
2003-04-21,5160
2003-04-22,4520
2003-04-23,4810
2003-04-24,4410
2003-04-25,2780
2003-04-26,3930
2003-04-27,3010
2003-04-28,3760
2003-04-29,3090
2003-04-30,4600
2003-05-01,3940
2003-05-02,5010
2003-05-03,4820
2003-05-04,4080
2003-05-05,4480
2003-05-06,5590
2003-05-07,4200
2003-05-08,5790
2003-05-09,6900
2003-05-10,7820
2003-05-11,9040
2003-05-12,9720
2003-05-13,9040
2003-05-14,8680
2003-05-15,8510
2003-05-16,8580
2003-05-17,8910
2003-05-18,9150
2003-05-19,8920
2003-05-20,9840
2003-05-21,8510
2003-05-22,9110
2003-05-23,8840
2003-05-24,8540
2003-05-25,8700
2003-05-26,8580
2003-05-27,8690
2003-05-28,8360
2003-05-29,7350
2003-05-30,6320
2003-05-31,7170
2003-06-01,5380
2003-06-02,5210
2003-06-03,4410
2003-06-04,4730
2003-06-05,4420
2003-06-06,4330
2003-06-07,4920
2003-06-08,5400
2003-06-09,4910
2003-06-10,6340
2003-06-11,7870
2003-06-12,6600
2003-06-13,6920
2003-06-14,6910
2003-06-15,6470
2003-06-16,6400
2003-06-17,6040
2003-06-18,5210
2003-06-19,4720
2003-06-20,4640
2003-06-21,3260
2003-06-22,3500
2003-06-23,2480
2003-06-24,3050
2003-06-25,2990
2003-06-26,3880
2003-06-27,3170
2003-06-28,2840
2003-06-29,3780
2003-06-30,2660
2003-07-01,3230
2003-07-02,3130
2003-07-03,1150
2003-07-04,1500
2003-07-05,1180
2003-07-06,526
2003-07-07,1480
2003-07-08,2220
2003-07-09,711
2003-07-10,1990
2003-07-11,2830
2003-07-12,2860
2003-07-13,3190
2003-07-14,2740
2003-07-15,2410
2003-07-16,1840
2003-07-17,1150
2003-07-18,2140
2003-07-19,1650
2003-07-20,1150
2003-07-21,1610
2003-07-22,2150
2003-07-23,2910
2003-07-24,1670
2003-07-25,1260
2003-07-26,1380
2003-07-27,2370
2003-07-28,2020
2003-07-29,1310
2003-07-30,2110
2003-07-31,4480
2003-08-01,4920
2003-08-02,3310
2003-08-03,4280
2003-08-04,4420
2003-08-05,2950
2003-08-06,2450
2003-08-07,2700
2003-08-08,2760
2003-08-09,3110
2003-08-10,2280
2003-08-11,1910
2003-08-12,2940
2003-08-13,3070
2003-08-14,2340
2003-08-15,1690
2003-08-16,2050
2003-08-17,3140
2003-08-18,2170
2003-08-19,1670
2003-08-20,1990
2003-08-21,1970
2003-08-22,1910
2003-08-23,2230
2003-08-24,1850
2003-08-25,1780
2003-08-26,1520
2003-08-27,1760
2003-08-28,1470
2003-08-29,2100
2003-08-30,1610
2003-08-31,1420
2003-09-01,1580
2003-09-02,1580
2003-09-03,1650
2003-09-04,1300
2003-09-05,1630
2003-09-06,678
2003-09-07,2050
2003-09-08,2380
2003-09-09,1240
2003-09-10,1170
2003-09-11,1090
2003-09-12,1640
2003-09-13,1990
2003-09-14,3230
2003-09-15,2330
2003-09-16,2700
2003-09-17,2920
2003-09-18,2590
2003-09-19,3620
2003-09-20,2260
2003-09-21,2190
2003-09-22,3310
2003-09-23,2900
2003-09-24,1890
2003-09-25,3140
2003-09-26,2010
2003-09-27,2680
2003-09-28,2540
2003-09-29,2390
2003-09-30,2400
2003-10-01,2710
2003-10-02,2910
2003-10-03,2320
2003-10-04,2660
2003-10-05,2450
2003-10-06,2370
2003-10-07,2040
2003-10-08,2090
2003-10-09,2240
2003-10-10,2100
2003-10-11,2390
2003-10-12,1980
2003-10-13,2090
2003-10-14,2460
2003-10-15,2390
2003-10-16,2440
2003-10-17,2160
2003-10-18,1820
2003-10-19,3120
2003-10-20,1730
