01/01/2003,900
01/02/2003,850
01/03/2003,760
01/04/2003,780
01/05/2003,770
01/06/2003,780
01/07/2003,800
01/08/2003,800
01/09/2003,810
01/10/2003,800
01/11/2003,780
01/12/2003,740
01/13/2003,680
01/14/2003,670
01/15/2003,660
01/16/2003,620
01/17/2003,600
01/18/2003,580
01/19/2003,560
01/20/2003,550
01/21/2003,550
01/22/2003,540
01/23/2003,510
01/24/2003,510
01/25/2003,520
01/26/2003,500
01/27/2003,500
01/28/2003,500
01/29/2003,510
01/30/2003,520
01/31/2003,550
02/01/2003,570
02/02/2003,580
02/03/2003,590
02/04/2003,590
02/05/2003,590
02/06/2003,590
02/07/2003,580
02/08/2003,570
02/09/2003,570
02/10/2003,570
02/11/2003,600
02/12/2003,600
02/13/2003,600
02/14/2003,600
02/15/2003,610
02/16/2003,610
02/17/2003,610
02/18/2003,610
02/19/2003,610
02/20/2003,620
02/21/2003,620
02/22/2003,630
02/23/2003,650
02/24/2003,640
02/25/2003,640
02/26/2003,650
02/27/2003,650
02/28/2003,650
03/01/2003,660
03/02/2003,660
03/03/2003,670
03/04/2003,680
03/05/2003,680
03/06/2003,680
03/07/2003,690
03/08/2003,700
03/09/2003,700
03/10/2003,690
03/11/2003,690
03/12/2003,690
03/13/2003,700
03/14/2003,720
03/15/2003,750
03/16/2003,900
03/17/2003,1100
03/18/2003,1300
03/19/2003,1500
03/20/2003,1900
03/21/2003,2500
03/22/2003,2700
03/23/2003,2900
03/24/2003,3100
03/25/2003,3210
03/26/2003,3270
03/27/2003,3320
03/28/2003,3340
03/29/2003,3360
03/30/2003,3370
03/31/2003,3350
04/01/2003,3280
04/02/2003,3210
04/03/2003,3140
04/04/2003,3060
04/05/2003,2930
04/06/2003,2780
04/07/2003,2620
04/08/2003,2430
04/09/2003,2250
04/10/2003,2140
04/11/2003,2050
04/12/2003,1960
04/13/2003,1920
04/14/2003,1940
04/15/2003,1970
04/16/2003,2150
04/17/2003,2460
04/18/2003,2700
04/19/2003,2890
04/20/2003,3140
04/21/2003,3560
04/22/2003,4220
